,fold_1,fold_2,fold_3,fold_4,fold_5,models,measure,targets,samplers,mean,std,se
11530,7.142857142857142,15.625,17.647058823529413,7.6923076923076925,33.33333333333333,radial basis function svm,precision,target_Talkative,all KNN undersampling,16.29,10.61,4.744936248254553
11531,5.681818181818181,13.661202185792352,10.714285714285715,5.74712643678161,13.888888888888888,radial basis function svm,f-Beta,target_Talkative,all KNN undersampling,9.94,4.05,1.8112150617748295
11532,48.522564469914045,53.387506348400194,50.274926686217,50.04373177842566,52.60467579015966,balanced radial basis function svm,balanced_accuracy,target_Talkative,all KNN undersampling,50.97,1.99,0.8899550550449162
11533,14.659685863874344,15.053763440860216,17.647058823529413,16.9811320754717,19.12568306010929,balanced radial basis function svm,precision,target_Talkative,all KNN undersampling,16.69,1.85,0.8273451516749222
11534,16.90821256038647,17.521902377972467,19.73684210526316,19.121813031161473,21.76616915422885,balanced radial basis function svm,f-Beta,target_Talkative,all KNN undersampling,19.01,1.92,0.8586501033599192
11535,47.56223137535817,49.04266124936516,47.258879113717825,50.90379008746355,53.98745519713262,random forest,balanced_accuracy,target_Talkative,all KNN undersampling,49.75,2.77,1.2387816595348835
11536,12.5,12.598425196850393,14.14141414141414,18.0,22.22222222222222,random forest,precision,target_Talkative,all KNN undersampling,15.89,4.18,1.869352829189824
11537,13.221153846153847,14.209591474245114,14.957264957264957,19.148936170212764,23.504273504273506,random forest,f-Beta,target_Talkative,all KNN undersampling,17.01,4.28,1.91407418873982
11538,49.749283667621775,47.714575926866424,49.04895731508635,48.411078717201164,51.89597588791137,balanced random forest,balanced_accuracy,target_Talkative,all KNN undersampling,49.36,1.6,0.7155417527999327
11539,15.238095238095239,11.627906976744185,16.346153846153847,15.447154471544716,19.327731092436977,balanced random forest,precision,target_Talkative,all KNN undersampling,15.6,2.76,1.2343095235798838
11540,16.528925619834713,13.134851138353765,17.41803278688524,16.90391459074733,20.985401459854014,balanced random forest,f-Beta,target_Talkative,all KNN undersampling,16.99,2.79,1.2477259314448825
11541,51.081214183381086,50.208227526663286,47.89426523297492,50.72886297376093,50.594656239817525,quadratic discriminant analysis,balanced_accuracy,target_Talkative,all KNN undersampling,50.1,1.27,0.5679612662849466
11542,15.789473684210526,13.366336633663368,16.756756756756758,17.15686274509804,17.616580310880828,quadratic discriminant analysis,precision,target_Talkative,all KNN undersampling,16.14,1.69,0.7557909763949289
11543,18.97590361445783,16.15798922800718,19.974226804123713,20.564042303172737,21.039603960396036,quadratic discriminant analysis,f-Beta,target_Talkative,all KNN undersampling,19.34,1.94,0.8675943752699183
11544,45.791547277936964,46.16810563737938,46.98191593352884,49.27113702623907,48.95731508634734,NULL - weighted random,balanced_accuracy,target_Talkative,random oversampling,47.43,1.6,0.7155417527999327
11545,9.876543209876543,8.75,10.909090909090908,15.625,15.09433962264151,NULL - weighted random,precision,target_Talkative,random oversampling,12.05,3.12,1.3953064179598687
11546,10.309278350515463,9.333333333333334,10.273972602739725,15.337423312883436,14.084507042253522,NULL - weighted random,f-Beta,target_Talkative,random oversampling,11.87,2.66,1.1895881640298882
11547,50.0,50.0,50.0,50.0,50.0,NULL - most common class,balanced_accuracy,target_Talkative,random oversampling,50.0,0.0,0.0
11548,0.0,0.0,0.0,0.0,0.0,NULL - most common class,precision,target_Talkative,random oversampling,0.0,0.0,0.0
11549,0.0,0.0,0.0,0.0,0.0,NULL - most common class,f-Beta,target_Talkative,random oversampling,0.0,0.0,0.0
11550,53.13171561604584,42.55459624174708,46.562398175301404,50.21865889212829,50.98362658846529,NULL - coin flip,balanced_accuracy,target_Talkative,random oversampling,48.69,4.17,1.8648806932348245
11551,17.15686274509804,9.95260663507109,15.458937198067632,17.073170731707318,17.972350230414747,NULL - coin flip,precision,target_Talkative,random oversampling,15.52,3.24,1.4489720494198637
11552,19.886363636363637,11.67964404894327,17.777777777777775,19.662921348314608,20.744680851063833,NULL - coin flip,f-Beta,target_Talkative,random oversampling,17.95,3.67,1.6412738954848456
11553,52.15571275071633,52.96597257491113,52.93662430759205,53.862973760932945,50.42155425219941,ada boost,balanced_accuracy,target_Talkative,random oversampling,52.47,1.29,0.5769055381949457
11554,16.756756756756758,14.942528735632186,19.428571428571427,19.444444444444446,17.763157894736842,ada boost,precision,target_Talkative,random oversampling,17.67,1.91,0.8541779674049196
11555,19.27860696517413,17.310252996005325,22.020725388601033,22.151898734177212,19.852941176470587,ada boost,f-Beta,target_Talkative,random oversampling,20.12,2.03,0.9078435988649145
11556,51.57145415472779,48.90553580497715,48.13049853372434,53.163265306122454,50.136445096122515,bagging,balanced_accuracy,target_Talkative,random oversampling,50.38,2.03,0.9078435988649145
11557,16.793893129770993,12.587412587412588,15.517241379310345,20.175438596491226,17.557251908396946,bagging,precision,target_Talkative,random oversampling,16.53,2.78,1.243253795489883
11558,18.70748299319728,14.354066985645936,16.791044776119403,21.863117870722434,19.29530201342282,bagging,f-Beta,target_Talkative,random oversampling,18.2,2.81,1.2566702033548818
11559,53.1988717765043,51.70137125444387,51.74934832192897,53.906705539358605,50.977517106549364,decision tree,balanced_accuracy,target_Talkative,random oversampling,52.31,1.2,0.5366563145999494
11560,17.985611510791365,14.492753623188406,19.166666666666668,21.35922330097087,18.3206106870229,decision tree,precision,target_Talkative,random oversampling,18.26,2.48,1.1090897168398957
11561,20.161290322580644,16.474464579901156,20.833333333333336,22.821576763485478,20.134228187919458,decision tree,f-Beta,target_Talkative,random oversampling,20.08,2.3,1.028591269649903
11562,53.1988717765043,51.70137125444387,51.74934832192897,53.906705539358605,50.977517106549364,balanced decision tree,balanced_accuracy,target_Talkative,random oversampling,52.31,1.2,0.5366563145999494
11563,17.985611510791365,14.492753623188406,19.166666666666668,21.35922330097087,18.3206106870229,balanced decision tree,precision,target_Talkative,random oversampling,18.26,2.48,1.1090897168398957
11564,20.161290322580644,16.474464579901156,20.833333333333336,22.821576763485478,20.134228187919458,balanced decision tree,f-Beta,target_Talkative,random oversampling,20.08,2.3,1.028591269649903
11565,51.0633058739255,53.58557643473845,49.37275985663083,50.59766763848397,51.16283805799935,gaussian process,balanced_accuracy,target_Talkative,random oversampling,51.16,1.53,0.6842368011149357
11566,16.312056737588655,16.23931623931624,16.80672268907563,17.59259259259259,18.548387096774192,gaussian process,precision,target_Talkative,random oversampling,17.1,0.97,0.43379718763495917
11567,18.312101910828027,18.164435946462714,18.248175182481752,18.924302788844624,20.24647887323944,gaussian process,f-Beta,target_Talkative,random oversampling,18.78,0.87,0.3890758280849634
11568,53.666726361031515,52.33113255459625,54.109644835451284,52.973760932944614,48.84734441186054,gradient boosting,balanced_accuracy,target_Talkative,random oversampling,52.39,2.09,0.934676414594912
11569,17.857142857142858,14.893617021276595,20.35928143712575,19.548872180451127,16.560509554140125,gradient boosting,precision,target_Talkative,random oversampling,17.84,2.21,0.9883420460549069
11570,20.3804347826087,16.962843295638123,22.972972972972972,21.59468438538206,18.57142857142857,gradient boosting,f-Beta,target_Talkative,random oversampling,20.1,2.38,1.0643683572898999
11571,52.081840974212035,52.737430167597765,51.843027044639946,51.31195335276968,51.1485826001955,k nearest neighbor,balanced_accuracy,target_Talkative,random oversampling,51.82,0.64,0.28621670111997305
11572,20.0,17.46031746031746,20.967741935483872,20.0,19.672131147540984,k nearest neighbor,precision,target_Talkative,random oversampling,19.62,1.3,0.5813776741499453
11573,18.939393939393938,17.91530944625407,20.312499999999996,18.51851851851852,18.987341772151897,k nearest neighbor,f-Beta,target_Talkative,random oversampling,18.93,0.88,0.39354796403996295
11574,51.37446275071633,54.5733875063484,50.413408276311515,53.57142857142857,50.676115998696645,linear discriminant analysis,balanced_accuracy,target_Talkative,random oversampling,52.12,1.85,0.8273451516749222
11575,16.304347826086957,15.88235294117647,17.71428571428571,19.230769230769234,17.94871794871795,linear discriminant analysis,precision,target_Talkative,random oversampling,17.42,1.35,0.6037383539249432
11576,18.75,18.36734693877551,20.077720207253886,21.929824561403507,20.114942528735632,linear discriminant analysis,f-Beta,target_Talkative,random oversampling,19.85,1.4,0.626099033699941
11577,48.522564469914045,55.69070594210259,51.62512218963832,52.4198250728863,48.26083414793092,linear svm,balanced_accuracy,target_Talkative,random oversampling,51.3,3.07,1.3729457381848706
11578,14.659685863874344,16.666666666666664,18.633540372670808,18.478260869565215,16.149068322981368,linear svm,precision,target_Talkative,random oversampling,16.92,1.67,0.7468467044849297
11579,16.90821256038647,19.20341394025604,20.949720670391063,21.091811414392055,18.156424581005584,linear svm,f-Beta,target_Talkative,random oversampling,19.26,1.8,0.8049844718999243
11580,48.522564469914045,55.69070594210259,51.62512218963832,52.4198250728863,48.26083414793092,balanced linear svm,balanced_accuracy,target_Talkative,random oversampling,51.3,3.07,1.3729457381848706
11581,14.659685863874344,16.666666666666664,18.633540372670808,18.478260869565215,16.149068322981368,balanced linear svm,precision,target_Talkative,random oversampling,16.92,1.67,0.7468467044849297
11582,16.90821256038647,19.20341394025604,20.949720670391063,21.091811414392055,18.156424581005584,balanced linear svm,f-Beta,target_Talkative,random oversampling,19.26,1.8,0.8049844718999243
11583,51.87141833810889,53.39004570848146,51.12414467253177,53.673469387755105,51.3420495275334,linear svm with sgd,balanced_accuracy,target_Talkative,random oversampling,52.28,1.18,0.5277120426899503
11584,17.24137931034483,14.925373134328357,18.461538461538463,19.09547738693467,22.58064516129032,linear svm with sgd,precision,target_Talkative,random oversampling,18.46,2.8,1.252198067399882
11585,18.939393939393938,17.46216530849825,20.27027027027027,21.939953810623557,17.857142857142858,linear svm with sgd,f-Beta,target_Talkative,random oversampling,19.29,1.84,0.8228730157199226
11586,51.87141833810889,53.39004570848146,51.12414467253177,53.673469387755105,51.3420495275334,balanced linear svm with sgd,balanced_accuracy,target_Talkative,random oversampling,52.28,1.18,0.5277120426899503
11587,17.24137931034483,14.925373134328357,18.461538461538463,19.09547738693467,22.58064516129032,balanced linear svm with sgd,precision,target_Talkative,random oversampling,18.46,2.8,1.252198067399882
11588,18.939393939393938,17.46216530849825,20.27027027027027,21.939953810623557,17.857142857142858,balanced linear svm with sgd,f-Beta,target_Talkative,random oversampling,19.29,1.84,0.8228730157199226
11589,50.94466332378224,51.98577958354495,50.413408276311515,53.57142857142857,49.649723036819815,logistic regression,balanced_accuracy,target_Talkative,random oversampling,51.31,1.52,0.679764665159936
11590,16.0427807486631,14.457831325301203,17.71428571428571,19.230769230769234,17.177914110429448,logistic regression,precision,target_Talkative,random oversampling,16.92,1.79,0.8005123359449247
11591,18.472906403940883,16.689847009735743,20.077720207253886,21.929824561403507,19.337016574585633,logistic regression,f-Beta,target_Talkative,random oversampling,19.3,1.94,0.8675943752699183
11592,50.94466332378224,51.98577958354495,50.413408276311515,53.57142857142857,49.649723036819815,balanced logistic regression,balanced_accuracy,target_Talkative,random oversampling,51.31,1.52,0.679764665159936
11593,16.0427807486631,14.457831325301203,17.71428571428571,19.230769230769234,17.177914110429448,balanced logistic regression,precision,target_Talkative,random oversampling,16.92,1.79,0.8005123359449247
11594,18.472906403940883,16.689847009735743,20.077720207253886,21.929824561403507,19.337016574585633,balanced logistic regression,f-Beta,target_Talkative,random oversampling,19.3,1.94,0.8675943752699183
11595,49.80972421203438,53.590655154900965,52.4906321277289,52.9737609329446,52.24421635711959,logistic regression with sgd,balanced_accuracy,target_Talkative,random oversampling,52.22,1.44,0.6439875775199394
11596,15.41501976284585,15.646258503401361,20.652173913043477,18.326693227091635,21.53846153846154,logistic regression with sgd,precision,target_Talkative,random oversampling,18.32,2.8,1.252198067399882
11597,18.12267657992565,17.884914463452567,21.590909090909086,21.415270018621975,21.084337349397593,logistic regression with sgd,f-Beta,target_Talkative,random oversampling,20.02,1.85,0.8273451516749222
11598,49.80972421203438,53.590655154900965,52.4906321277289,52.9737609329446,52.24421635711959,balanced logistic regression with sgd,balanced_accuracy,target_Talkative,random oversampling,52.22,1.44,0.6439875775199394
11599,15.41501976284585,15.646258503401361,20.652173913043477,18.326693227091635,21.53846153846154,balanced logistic regression with sgd,precision,target_Talkative,random oversampling,18.32,2.8,1.252198067399882
11600,18.12267657992565,17.884914463452567,21.590909090909086,21.415270018621975,21.084337349397593,balanced logistic regression with sgd,f-Beta,target_Talkative,random oversampling,20.02,1.85,0.8273451516749222
11601,49.870164756447,50.06856272219401,49.167073965461064,50.30612244897959,50.15477354187031,naive bayes,balanced_accuracy,target_Talkative,random oversampling,49.91,0.45,0.20124611797498107
11602,15.46134663341646,13.333333333333334,17.17948717948718,17.037037037037038,17.480719794344473,naive bayes,precision,target_Talkative,random oversampling,16.1,1.73,0.7736795202149271
11603,18.585131894484412,16.119402985074625,20.52696078431373,20.414201183431953,20.88452088452088,naive bayes,f-Beta,target_Talkative,random oversampling,19.31,1.99,0.8899550550449162
11604,50.08730300859598,51.49060436769935,51.39499837080482,50.204081632653065,52.7757412838058,neural net,balanced_accuracy,target_Talkative,random oversampling,51.19,1.1,0.49193495504995377
11605,15.573770491803279,14.393939393939394,19.318181818181817,17.20430107526882,20.353982300884958,neural net,precision,target_Talkative,random oversampling,17.37,2.49,1.1135618527948954
11606,17.210144927536234,16.295025728987994,20.047169811320757,18.099547511312224,21.946564885496183,neural net,f-Beta,target_Talkative,random oversampling,18.72,2.28,1.0196469977399039
11607,53.8368553008596,52.25749111223972,48.0144183773216,47.14285714285714,52.11184424894102,radial basis function svm,balanced_accuracy,target_Talkative,random oversampling,50.67,2.92,1.305863698859877
11608,18.439716312056735,15.126050420168067,15.671641791044777,14.035087719298245,19.379844961240313,radial basis function svm,precision,target_Talkative,random oversampling,16.53,2.27,1.0151748617849046
11609,20.70063694267516,16.94915254237288,17.269736842105267,15.209125475285173,21.25850340136055,radial basis function svm,f-Beta,target_Talkative,random oversampling,18.28,2.6,1.1627553482998907
11610,53.8368553008596,52.25749111223972,48.0144183773216,47.14285714285714,52.11184424894102,balanced radial basis function svm,balanced_accuracy,target_Talkative,random oversampling,50.67,2.92,1.305863698859877
11611,18.439716312056735,15.126050420168067,15.671641791044777,14.035087719298245,19.379844961240313,balanced radial basis function svm,precision,target_Talkative,random oversampling,16.53,2.27,1.0151748617849046
11612,20.70063694267516,16.94915254237288,17.269736842105267,15.209125475285173,21.25850340136055,balanced radial basis function svm,f-Beta,target_Talkative,random oversampling,18.28,2.6,1.1627553482998907
11613,49.51423710601719,49.2534281361097,48.27712609970675,51.76384839650146,51.97336265884653,random forest,balanced_accuracy,target_Talkative,random oversampling,50.16,1.63,0.7289581606649314
11614,15.079365079365079,12.781954887218044,15.65217391304348,19.0,19.626168224299064,random forest,precision,target_Talkative,random oversampling,16.43,2.85,1.27455874717488
11615,16.72535211267606,14.480408858603067,16.91729323308271,20.21276595744681,21.0,random forest,f-Beta,target_Talkative,random oversampling,17.87,2.69,1.2030045718948867
11616,49.51423710601719,49.2534281361097,48.27712609970675,51.76384839650146,51.97336265884653,balanced random forest,balanced_accuracy,target_Talkative,random oversampling,50.16,1.63,0.7289581606649314
11617,15.079365079365079,12.781954887218044,15.65217391304348,19.0,19.626168224299064,balanced random forest,precision,target_Talkative,random oversampling,16.43,2.85,1.27455874717488
11618,16.72535211267606,14.480408858603067,16.91729323308271,20.21276595744681,21.0,balanced random forest,f-Beta,target_Talkative,random oversampling,17.87,2.69,1.2030045718948867
11619,51.26477435530086,49.019807008633826,50.15477354187031,50.72886297376093,48.65184099055067,quadratic discriminant analysis,balanced_accuracy,target_Talkative,random oversampling,49.96,1.11,0.49640709100495334
11620,15.87743732590529,13.086419753086421,17.480719794344473,17.15686274509804,16.89189189189189,quadratic discriminant analysis,precision,target_Talkative,random oversampling,16.1,1.79,0.8005123359449247
11621,19.0,15.82089552238806,20.88452088452088,20.564042303172737,19.904458598726112,quadratic discriminant analysis,f-Beta,target_Talkative,random oversampling,19.23,2.04,0.9123157348199141
11622,44.88046203438395,47.07465718638903,49.42774519387423,49.98542274052478,50.88587487781035,NULL - weighted random,balanced_accuracy,target_Talkative,adasyn,48.45,2.44,1.0912011730198974
11623,7.352941176470589,9.090909090909092,16.417910447761194,16.923076923076923,18.75,NULL - weighted random,precision,target_Talkative,adasyn,13.71,5.12,2.2897336089597844
11624,7.440476190476191,9.404388714733543,16.176470588235293,16.666666666666668,19.132653061224485,NULL - weighted random,f-Beta,target_Talkative,adasyn,13.76,5.05,2.2584286572747874
11625,50.0,50.0,50.0,50.0,50.0,NULL - most common class,balanced_accuracy,target_Talkative,adasyn,50.0,0.0,0.0
11626,0.0,0.0,0.0,0.0,0.0,NULL - most common class,precision,target_Talkative,adasyn,0.0,0.0,0.0
11627,0.0,0.0,0.0,0.0,0.0,NULL - most common class,f-Beta,target_Talkative,adasyn,0.0,0.0,0.0
11628,53.91296561604584,46.96038598273235,55.22768002606713,48.0466472303207,47.80465949820788,NULL - coin flip,balanced_accuracy,target_Talkative,adasyn,50.39,3.86,1.7262444786298374
11629,17.560975609756095,11.981566820276496,20.379146919431278,15.887850467289718,16.19047619047619,NULL - coin flip,precision,target_Talkative,adasyn,16.4,3.04,1.359529330319872
11630,20.361990950226243,14.084507042253518,23.471615720524014,18.3585313174946,18.640350877192986,NULL - coin flip,f-Beta,target_Talkative,adasyn,18.98,3.41,1.5249983606548565
11631,58.85118194842407,50.64245810055866,49.635467579015966,49.89795918367347,50.76979472140762,ada boost,balanced_accuracy,target_Talkative,adasyn,51.96,3.88,1.7351887505398367
11632,24.528301886792452,14.102564102564102,17.0,16.831683168316832,18.367346938775512,ada boost,precision,target_Talkative,adasyn,18.17,3.88,1.7351887505398367
11633,26.63934426229508,14.986376021798364,18.008474576271187,17.932489451476794,19.396551724137932,ada boost,f-Beta,target_Talkative,adasyn,19.39,4.36,1.9498512763798166
11634,56.1806053008596,54.360081259522595,57.59001303356142,54.28571428571429,50.72295536005213,bagging,balanced_accuracy,target_Talkative,adasyn,54.63,2.58,1.1538110763898914
11635,20.13888888888889,16.10738255033557,23.48993288590604,20.967741935483872,18.11023622047244,bagging,precision,target_Talkative,adasyn,19.76,2.81,1.2566702033548818
11636,22.65625,18.433179723502302,26.197604790419156,22.968197879858653,19.82758620689655,bagging,f-Beta,target_Talkative,adasyn,22.02,3.02,1.3505850584098729
11637,56.12911891117478,58.270695784662266,54.419191919191924,54.28571428571429,51.68010752688173,decision tree,balanced_accuracy,target_Talkative,adasyn,54.96,2.44,1.0912011730198974
11638,20.8,19.834710743801654,21.84873949579832,20.967741935483872,19.26605504587156,decision tree,precision,target_Talkative,adasyn,20.54,1.01,0.4516857314549575
11639,23.04964539007092,22.263450834879407,23.722627737226283,22.968197879858653,20.669291338582678,decision tree,f-Beta,target_Talkative,adasyn,22.53,1.16,0.5187677707799512
11640,58.17290472779369,58.27323514474353,54.419191919191924,54.139941690962104,51.68010752688173,balanced decision tree,balanced_accuracy,target_Talkative,adasyn,55.34,2.84,1.2700866112198803
11641,21.678321678321677,19.11764705882353,21.84873949579832,20.8,19.26605504587156,balanced decision tree,precision,target_Talkative,adasyn,20.54,1.3,0.5813776741499453
11642,24.37106918238993,21.702838063439064,23.722627737226283,22.807017543859647,20.669291338582678,balanced decision tree,f-Beta,target_Talkative,adasyn,22.65,1.5,0.6708203932499369
11643,59.48916547277937,53.232605383443364,54.38864450961225,50.61224489795918,54.10353535353536,gaussian process,balanced_accuracy,target_Talkative,adasyn,54.37,3.23,1.4444999134648642
11644,25.0,16.49484536082474,22.54901960784314,17.647058823529413,23.456790123456788,gaussian process,precision,target_Talkative,adasyn,21.03,3.74,1.6725788471698426
11645,27.21774193548387,18.05869074492099,23.958333333333332,18.82845188284519,23.989898989898986,gaussian process,f-Beta,target_Talkative,adasyn,22.41,3.87,1.7307166145848372
11646,58.394520057306586,51.69883189436262,46.617383512544805,45.61224489795919,49.904284783317046,gradient boosting,balanced_accuracy,target_Talkative,adasyn,50.45,5.08,2.2718450651397863
11647,22.22222222222222,14.634146341463413,14.838709677419354,13.636363636363635,17.365269461077844,gradient boosting,precision,target_Talkative,adasyn,16.54,3.46,1.5473590404298543
11648,24.834437086092716,16.453382084095065,16.61849710982659,15.30612244897959,19.594594594594597,gradient boosting,f-Beta,target_Talkative,adasyn,18.56,3.85,1.721772342674838
11649,50.69842406876791,56.94514982224479,54.29496578690127,49.95626822157434,54.22572499185403,k nearest neighbor,balanced_accuracy,target_Talkative,adasyn,53.22,2.87,1.2835030190848793
11650,16.0,18.115942028985508,20.625,16.911764705882355,20.80536912751678,k nearest neighbor,precision,target_Talkative,adasyn,18.49,2.17,0.9704535022349087
11651,18.07228915662651,20.59308072487644,23.174157303370787,18.729641693811075,23.20359281437126,k nearest neighbor,f-Beta,target_Talkative,adasyn,20.75,2.41,1.0777847651548986
11652,55.16878581661891,51.193499238191976,50.50097751710655,47.944606413994165,52.113880742913,linear discriminant analysis,balanced_accuracy,target_Talkative,adasyn,51.38,2.62,1.1716996202098897
11653,40.909090909090914,17.24137931034483,19.35483870967742,5.0,30.0,linear discriminant analysis,precision,target_Talkative,adasyn,22.5,13.59,6.077632762844428
11654,29.605263157894733,14.619883040935674,15.306122448979592,3.3333333333333335,19.736842105263158,linear discriminant analysis,f-Beta,target_Talkative,adasyn,16.52,9.49,4.2440570212946005
11655,55.16878581661891,51.0538344337227,49.69859889214728,48.38192419825072,51.272808732486155,linear svm,balanced_accuracy,target_Talkative,adasyn,51.12,2.55,1.1403946685248927
11656,40.909090909090914,16.666666666666664,16.0,5.88235294117647,25.0,linear svm,precision,target_Talkative,adasyn,20.89,13.08,5.84955382913945
11657,29.605263157894733,14.285714285714288,11.627906976744185,3.6231884057971007,16.44736842105263,linear svm,f-Beta,target_Talkative,adasyn,15.12,9.44,4.2216963415196025
11658,55.80676934097421,51.54393092940579,49.69859889214728,48.38192419825072,51.272808732486155,balanced linear svm,balanced_accuracy,target_Talkative,adasyn,51.34,2.8,1.252198067399882
11659,41.66666666666667,17.647058823529413,16.0,5.88235294117647,25.0,balanced linear svm,precision,target_Talkative,adasyn,21.24,13.3,5.947940820149441
11660,31.25,15.706806282722516,11.627906976744185,3.6231884057971007,16.44736842105263,balanced linear svm,f-Beta,target_Talkative,adasyn,15.73,10.06,4.498968770729577
11661,55.16878581661891,51.193499238191976,49.69859889214728,48.38192419825072,51.272808732486155,linear svm with sgd,balanced_accuracy,target_Talkative,adasyn,51.14,2.55,1.1403946685248927
11662,40.909090909090914,17.24137931034483,16.0,5.88235294117647,25.0,linear svm with sgd,precision,target_Talkative,adasyn,21.01,13.04,5.831665285319451
11663,29.605263157894733,14.619883040935674,11.627906976744185,3.6231884057971007,16.44736842105263,linear svm with sgd,f-Beta,target_Talkative,adasyn,15.18,9.44,4.2216963415196025
11664,55.16878581661891,51.193499238191976,49.69859889214728,48.38192419825072,51.272808732486155,balanced linear svm with sgd,balanced_accuracy,target_Talkative,adasyn,51.14,2.55,1.1403946685248927
11665,40.909090909090914,17.24137931034483,16.0,5.88235294117647,25.0,balanced linear svm with sgd,precision,target_Talkative,adasyn,21.01,13.04,5.831665285319451
11666,29.605263157894733,14.619883040935674,11.627906976744185,3.6231884057971007,16.44736842105263,balanced linear svm with sgd,f-Beta,target_Talkative,adasyn,15.18,9.44,4.2216963415196025
11667,55.02551934097421,51.0538344337227,50.94086021505376,47.944606413994165,51.419436298468554,logistic regression,balanced_accuracy,target_Talkative,adasyn,51.28,2.52,1.126978260659894
11668,39.130434782608695,16.666666666666664,21.428571428571427,5.0,26.31578947368421,logistic regression,precision,target_Talkative,adasyn,21.71,12.54,5.608058487569472
11669,28.84615384615385,14.285714285714288,16.304347826086957,3.3333333333333335,16.89189189189189,logistic regression,f-Beta,target_Talkative,adasyn,15.93,9.07,4.056227311184618
11670,54.882252865329505,50.91416962925342,50.09978820462692,48.09037900874635,51.419436298468554,balanced logistic regression,balanced_accuracy,target_Talkative,adasyn,51.08,2.47,1.1046175808848961
11671,37.5,16.129032258064516,17.857142857142858,5.263157894736842,26.31578947368421,balanced logistic regression,precision,target_Talkative,adasyn,20.61,12.05,5.388923825774493
11672,28.125,13.966480446927376,13.586956521739129,3.4246575342465757,16.89189189189189,balanced logistic regression,f-Beta,target_Talkative,adasyn,15.2,8.84,3.9533681842196278
11673,52.719824498567334,49.73082783138649,47.84538937764744,47.93002915451895,50.09978820462692,logistic regression with sgd,balanced_accuracy,target_Talkative,adasyn,49.67,1.99,0.8899550550449162
11674,21.153846153846153,12.903225806451612,14.736842105263156,7.6923076923076925,17.857142857142858,logistic regression with sgd,precision,target_Talkative,adasyn,14.87,5.09,2.276317201094786
11675,20.22058823529412,13.2013201320132,15.486725663716813,5.74712643678161,13.586956521739129,logistic regression with sgd,f-Beta,target_Talkative,adasyn,13.65,5.23,2.33892710446478
11676,52.719824498567334,50.99288979177248,47.88408276311502,47.21574344023323,50.832926034538936,balanced logistic regression with sgd,balanced_accuracy,target_Talkative,adasyn,49.93,2.31,1.0330634056049028
11677,21.153846153846153,14.457831325301203,14.606741573033707,4.0,21.73913043478261,balanced logistic regression with sgd,precision,target_Talkative,adasyn,15.19,7.15,3.197577207824699
11678,20.22058823529412,15.503875968992247,15.186915887850466,2.941176470588235,15.243902439024392,balanced logistic regression with sgd,f-Beta,target_Talkative,adasyn,13.82,6.44,2.8800555550197293
11679,52.748925501432666,48.38242762823768,46.92285760834148,49.329446064139944,49.70063538611925,naive bayes,balanced_accuracy,target_Talkative,adasyn,49.42,2.15,0.9615092303249095
11680,16.304347826086957,12.885154061624648,16.307692307692307,16.716417910447763,17.325227963525837,naive bayes,precision,target_Talkative,adasyn,15.91,1.74,0.7781516561699268
11681,19.531250000000004,15.509103169251514,19.314868804664727,19.858156028368796,20.53314121037464,naive bayes,f-Beta,target_Talkative,adasyn,18.95,1.98,0.8854829190899167
11682,54.88001432664756,54.27882173692229,52.16682958618443,46.42857142857142,51.21782339524275,neural net,balanced_accuracy,target_Talkative,adasyn,51.79,3.35,1.498165544924859
11683,21.052631578947366,18.29268292682927,20.77922077922078,9.25925925925926,19.444444444444446,neural net,precision,target_Talkative,adasyn,17.77,4.88,2.1824023460397948
11684,22.52252252252252,19.582245430809397,21.05263157894737,8.74125874125874,19.444444444444446,neural net,f-Beta,target_Talkative,adasyn,18.27,5.47,2.4462583673847695
11685,53.839093839541555,54.065515490096494,50.45413815575106,48.87755102040816,49.98370804822417,radial basis function svm,balanced_accuracy,target_Talkative,adasyn,51.44,2.36,1.0554240853799006
11686,21.428571428571427,19.672131147540984,18.333333333333332,14.285714285714285,17.391304347826086,radial basis function svm,precision,target_Talkative,adasyn,18.22,2.67,1.1940602999848877
11687,21.802325581395348,20.06688963210702,17.628205128205128,13.157894736842103,15.625,radial basis function svm,f-Beta,target_Talkative,adasyn,17.66,3.44,1.5384147685198553
11688,53.839093839541555,54.065515490096494,50.60076572173347,48.87755102040816,49.98370804822417,balanced radial basis function svm,balanced_accuracy,target_Talkative,adasyn,51.47,2.35,1.050951949424901
11689,21.428571428571427,19.672131147540984,18.64406779661017,14.285714285714285,17.391304347826086,balanced radial basis function svm,precision,target_Talkative,adasyn,18.28,2.68,1.1985324359398872
11690,21.802325581395348,20.06688963210702,17.85714285714286,13.157894736842103,15.625,balanced radial basis function svm,f-Beta,target_Talkative,adasyn,17.7,3.44,1.5384147685198553
11691,55.5426217765043,56.1046216353479,56.78763440860215,55.714285714285715,51.05490387748453,random forest,balanced_accuracy,target_Talkative,adasyn,55.04,2.28,1.0196469977399039
11692,19.718309859154928,17.829457364341085,23.076923076923077,22.22222222222222,18.487394957983195,random forest,precision,target_Talkative,adasyn,20.27,2.3,1.028591269649903
11693,22.151898734177212,20.140105078809107,25.62111801242236,24.390243902439025,20.07299270072993,random forest,f-Beta,target_Talkative,adasyn,22.48,2.49,1.1135618527948954
